twitter_link,text,date,likes,comments
https://twitter.com/I_besarr/status/1690604444483047424#m,Penggunaan mobil listrik mmg akan mengurangi tingkat pulusi udara lingkungan kota. Tujuannya mengubah tempat utama penghasil polusi menjadi satu site yaitu di pembangkit listrik tenaga batu bara,"Aug 13, 2023 · 6:01 AM UTC",0,1
https://twitter.com/pqtyful/status/1690598368354177024#m,berita jakarta jadi kota polusi paling tinggi udah dimana2  pemerintah: yuk beli mobil listrik 😂😂,"Aug 13, 2023 · 5:37 AM UTC",0,0
https://twitter.com/ibnux/status/1690590756283805696#m,"Mau mengurangi polusi dengan melarang kendaraan listrik 🤣  Bahaya?  Semua kendaraan bentuk sepeda itu bahaya dan rentan jika ditabrak, kena langsung pengendaranya, yang cukup aman ya mobil","Aug 13, 2023 · 5:07 AM UTC",0,0
https://twitter.com/raindlyldniar__/status/1690579104834498560#m,solusi macet = mobil listrik solusi polusi udara = mobil listrik,"Aug 13, 2023 · 4:20 AM UTC",0,1
https://twitter.com/budigaban/status/1690578029444288512#m,Dukung kebijakan mobil - motor listrik. Di Jakarta abis covid musti tetep pake masker supaya ngga keracunan polusi.    https://www.aol.co.uk/news/indonesias-capital-named-worlds-most-112734430.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr,"Aug 13, 2023 · 4:16 AM UTC",0,0
https://twitter.com/RentalBaik/status/1690576734671060992#m,"Jakarta polusi tinggi udah dari jaman sebelum covid. Gatau knp tiba2 banyak lg yang bahas. Apa buat jualan mobil listrik?  Tapi sorry nih bapak2, kita jg tau polusi paling gede dari mana. Liat noh pembuangan asap limbah pabrik. Ga perlu sesuai standar, yang penting setoran lancar","Aug 13, 2023 · 4:11 AM UTC",5,2
https://twitter.com/ridwan2474/status/1690563835323932672#m,Alat transportasi capresmu kaki apa sepeda motor?? Mobil listrik capresmu masih menyumbangkan polusi udara paling banyak??,"Aug 13, 2023 · 3:20 AM UTC",0,0
https://twitter.com/just_westwood/status/1690561415525081088#m,mobil listrik solusi polusi katanya aowkaowka  listrik aja masih pake batu bara🥴,"Aug 13, 2023 · 3:10 AM UTC",0,0
https://twitter.com/dapitnih/status/1690556306158243840#m,"Solusi jangka pendek polusi PM 2,5 ya hujan, mending buat hujan buatan pak. Udah lama nih kemaraunya  Mobil listrik? Jauh pak kecuali yang digerakin sama solar panel  Buat polusi CO2 ya jagoannya masih pohon dan tumbuhan hijau","Aug 13, 2023 · 2:50 AM UTC",23,5
https://twitter.com/End_of_Eleven/status/1690556059637956608#m,Di sekitar Jakarta ada 16 PLTU yang mungkin sebagai penyumbang terbesar polusi Jakarta. Masih melihat mobil listrik sebagai solusi kah?,"Aug 13, 2023 · 2:49 AM UTC",0,0
https://twitter.com/hyn_hwng/status/1690552878065430529#m,😀   HARUSNYA KASI ATURAN SAMA PEMBANGKIT LISTRIK BATU BARA LAH NGAPA KE MOBIL MOBIL MOTOR KELUAR ASAP GA BANYAK NGUNDANG POLUSI,"Aug 13, 2023 · 2:36 AM UTC",0,0
https://twitter.com/bakanosan1/status/1690547485847216128#m,Solusinya polusi ibukota : Ganti dgn mobil listrik ✅ Tanam pohon ✅ Pindah ke IKN ✅ Jangan tanya kemana PSI... 😅,"Aug 13, 2023 · 2:15 AM UTC",0,0
https://twitter.com/thecalcioboyz/status/1690545130812678144#m,"PNS ini terlihat seperti sales motor listrik ya, kalau mobil motor polusi YA BANGUN TRANSPORTASI MEMADAI dan jangan lupa kenapa polusinya parah? Pemda2 daerah sekeliling jakarta TIDAK MEMPERHATIKAN POLLUTION CONTROL dengan amdal asal2an dan penegakan pelanggaran polusi yg memble","Aug 13, 2023 · 2:05 AM UTC",0,0
https://twitter.com/bijjihh/status/1690534043782434816#m,Bandung di minggu pagi udaranya bgini. Padahal kendaraan ga banyak di minggu pagi. Apakah bener polusi hanya disebabkan kendaraan bermotor? Sedih banget sama pemerintah yg skg double job jadi sales mobil listrik,"Aug 13, 2023 · 1:21 AM UTC",0,0
https://twitter.com/nellykasih/status/1690532056592482305#m,"my brain, “tapi kan, mobile listrik udah banyak. bisa ngurangin polusi dunk”  googling lagi, “banyak”-nya berapa? Ternyata, pengguna mobil listrik masih kurang dari 1 persen.","Aug 13, 2023 · 1:13 AM UTC",0,0
https://twitter.com/FulanMcBastard/status/1690503699851005952#m,solusi pejabat kita soal polusi sih gampang ditebak. sesuai jualannya. yg jualan IKN ya solusinya pindah ibu kota. yg jualan mobil listrik ya solusinya pake mobil listrik.,"Aug 12, 2023 · 11:21 PM UTC",0,0
https://twitter.com/bakanosan1/status/1690502895501037569#m,"Pindah ke mobil listrik apa nga semakin mengepul itu pltu memasok listrik, hanya memindahkan sumber polusi saja...","Aug 12, 2023 · 11:17 PM UTC",0,0
https://twitter.com/Ferdyan_SN/status/1690424174194593793#m,Kendaraan Listrik di titik kendaraan jalan memang gak ada emosi karbon. Tp polusi yg dihasilkan dari sumber energi pembangkit listriknya itu bisa 2-3x lipat lebih besar. Panjangnya distribusi bahan bakar ke Pembangkit listrik terus menuju ke mobil malah menghabiskan energi.,"Aug 12, 2023 · 6:05 PM UTC",0,0
https://twitter.com/UseKidd/status/1690421158221672448#m,ini buat yg sok2 teriak green energy mana paham.  masih aje makan doktrin salahin motor/mobil minyak.  HAHAHAHA  ABIS ITU BELI MOTOR/MOBIL LISTRIK... WAHAHAHAHA  TERUS NGIRA SUDAH BERKONTRIBUSI MENGURANGI POLUSI... PADAHAL KEMAKAN MARKETING CHUAAAAAAKZZZZZZZ  🤡🤡🤡🤣🤣😂😅😅,"Aug 12, 2023 · 5:53 PM UTC",47,0
https://twitter.com/harun4lrasyid/status/1690418399963426816#m,hari sabtu pagi dimana kendaraan bermotor tidak sebanyak weekday saja bikin jakarta berpolusi tertinggi didunia. Polusi dari sektor transportasi ga sebesar dari sektor industri keliling jakarta. Pemerintah keliatan bgt jualan mobil listrik.,"Aug 12, 2023 · 5:42 PM UTC",2,0
https://twitter.com/Ferdyan_SN/status/1690414527417114624#m,Jangan mimpi Mobil Listrik bisa mengurangi polisi udara kalau pembangkit yang masih mencemari udara. Kendaraan Listrik malah melonjakkan polusi udara bisa 2x lipat lebih karena panjangnya rantai energi dari asal bahan bakar pembangkit listrik sampai ke kendaraan listrik.,"Aug 12, 2023 · 5:26 PM UTC",1,0
https://twitter.com/hrandzarry/status/1690410132784742400#m,Pabrik pembuatan mobil listrik kira kira bakal menyumbang berapa besar polusi ya,"Aug 12, 2023 · 5:09 PM UTC",1,0
https://twitter.com/penyayaaaaaaang/status/1690393891068112896#m,PRETTTTTTTT!!!  PLTU BATU BARA ITU LHO PENYEBAB POLUSI. PERCUMA MOBIL LISTRIK KALAU LISTRIKNYA MASIH PAKAI BATU BARA.,"Aug 12, 2023 · 4:04 PM UTC",2,0
https://twitter.com/JIVANYA6111/status/1690392464077795328#m,Katanya karena daerah sekitaran jakarta masih ada PLTU ya. Itu sih kayaknya penyebab polusi terbesar. Jadi percuma dong mobil listrik subsidi tapi masih ada PLTU..,"Aug 12, 2023 · 3:59 PM UTC",0,0
https://twitter.com/Yoerikoe/status/1690371814713921536#m,"Selama Indonesia menghasilkan listrik dengan batu bara, maka polusi ga bakal ilang. Pake mobil listrik biar polusi udara teratasi, tapi listriknya dari batu bara yang notabennya sumber polusi juga.","Aug 12, 2023 · 2:37 PM UTC",0,0
https://twitter.com/donpoloohio/status/1690363901131788288#m,"Polusi ini tuh karna kemarau aja, jd gas2 buang dr pltu ga keguyur air makanya makin numpuk, bayangin aja udh sebulanan lebih kita gapunya hujan  Makanya sumber polusi kita tuh bukan asap kendaraan dan kita mesti tinggalin mobil motor kita, tp sumber listrik yg mesti dirubah","Aug 12, 2023 · 2:05 PM UTC",3,1
https://twitter.com/itsmeliarosa/status/1690353160072876033#m,Hmm bisa ga ya Pemerintah gausah jualan mobil listrik tapi bikin big air purifier yang dipasang di jalan buat ngatasin polusi udara Jakarta berhubung udah banyak warga yg kena ISPA?   Paling gampang sih WFH lagi aja smua wkwk,"Aug 12, 2023 · 1:22 PM UTC",0,0
https://twitter.com/AlfinSyahP/status/1690352404490063872#m,"Rame banget orang bahas polusi. Tapi kenapa aku mikirnya itu adalah isu untuk mendorong percepatan penjualan mobil listrik itu ya? Agenda kapitalis untuk mempercepat awareness orang terbentuk akan bahayanya mobilitas kendaraan BBM, ujung²nya biar pada beli mobil listrik deh~","Aug 12, 2023 · 1:19 PM UTC",0,0
https://twitter.com/MasterAris5/status/1690351517390499840#m,"Kayaknya lagi manfaatin kesempatan dari isu polusi udara utk marketing industri mobil dan motor listrik di Indo nder, udah ada beberapa  kampanye pindah ke dr mobil konvensional ke mobil listrik semenjak isu ini hangat.","Aug 12, 2023 · 1:16 PM UTC",1,0
https://twitter.com/tropicalboi_/status/1690346728804044800#m,"Polusi Jakarta tdk selalu dihasilkan oleh kendaraan BBM.  Ada berbagai cara penyelesaiannya selain mobil listrik penggunaan listrik, yakni transisi energi di sektor industri dan sumber daya listrik itu sendiri.  Saya sempat membahas di majalah @NGIndonesia edisi September 2022.","Aug 12, 2023 · 12:57 PM UTC",11,0
https://twitter.com/dawneight/status/1690343676038598656#m,"anjirrr maksa banget sihhh. sok lah serentak semua se jakarta ga pergi pakai mobil konvensional kemana-mana, terus mau ngeles apalagi kalo polusi udara masih buruk???  bener2 busuk ya otak tukang obat eh tukang mobil listrik","Aug 12, 2023 · 12:45 PM UTC",0,0
https://twitter.com/kalawasanadeva/status/1690340984796917760#m,"Bukan itu masalahnya... Karena polusi, solusinya mobil listrik. Nanti saat dimana mobil listrik jadi masalah baru, solusinya ntar cari lagi.. gitu aja terus sampai generasi ke tujuh belas Naruto.","Aug 12, 2023 · 12:34 PM UTC",0,0
https://twitter.com/TurquoiseMasaru/status/1690335871055306752#m,"Dah dibilangin masalahnya PLTU, klo solusinya CUMAN mobil listrik yang ada malah memperburuk karena demand listrik meningkat bersamaan dengan polusi yang dihasilkan PLTU","Aug 12, 2023 · 12:14 PM UTC",0,0
https://twitter.com/dierismile/status/1690334882801823744#m,Yg bilang mobil listrik solusi polusi udara = luhut.,"Aug 12, 2023 · 12:10 PM UTC",0,1
https://twitter.com/Mythicalforest/status/1690330420506963968#m,"Inilah bahayanya konflik kepentingan (conflict of interest).  Saat di tubuh pemerintah ada pengusaha mobil listrik merangkap pejabat, agenda publik akan disetir buat menguntungkan bisnisnya.  Sementara oligarki ekstraktif batu bara dibalik polusi PLTU tetap tak tersentuh.","Aug 12, 2023 · 11:52 AM UTC",1010,9
https://twitter.com/nouhawari/status/1690330221957058560#m,"Ketebak, yang ribut ribut polusi kemarin sales mobil listrik 😂","Aug 12, 2023 · 11:51 AM UTC",0,0
https://twitter.com/okino2x/status/1690326396193943552#m,"Cara kelola pemerintah mengatasi polusi, ibarat orang pilek demam cuma dioles balsem, memang badan jd enteng tapi tak lama kemudian panas tinggi, krn yg diberantas hanya luarnya.polusi diatasi dgn mobil listrik tapi PLTU nya pakai batu bara, sama saja makin sakit.","Aug 12, 2023 · 11:36 AM UTC",0,0
https://twitter.com/BramantioAb/status/1690323770349932544#m,"Pemerintah sekarang jadi sales mobil listrik 🤭 , padahal pabrik-pabrik sekitar Jabodetabek yang bikin polusi udara , itu belum termasuk warga yang bakar sampah , lagipula selama listrik masih dari batubara sama nikel ya tetap aja mobil listrik menghasilkan polusi","Aug 12, 2023 · 11:26 AM UTC",1,0
https://twitter.com/bakanosan1/status/1690319327831150592#m,"Polusi ibukota meningkat, solusinya : Ganti mobil listrik ✅ Tanam pohon ✅ Pindah ke IKN ✅ 🙃","Aug 12, 2023 · 11:08 AM UTC",2,1
https://twitter.com/rizahariati/status/1690305076831956993#m,Neh. Daripada ribut polusi udara Jakarta dan jualan mobil listrik mending urusin nih ginian. Cukong2 slompret,"Aug 12, 2023 · 10:11 AM UTC",1,0
https://twitter.com/rdmakbar/status/1690299426688909312#m,"Mobil listrik, dimana2 riset bilang kalau itu adalah solusi yg sangat signifikan untuk masalah lingkungan; baik soal polusi udara maupun global warming. Tapi menguntungkan Luhut? Ya biarin aja, it's still a scientifically good solution. Lagian lebih keren jg kan drpd mobil BBM.","Aug 12, 2023 · 9:49 AM UTC",0,0
https://twitter.com/MasterAris5/status/1690289131421851648#m,"Kalo akhir dari isu polusi yang beberapa hari ini akhirnya jadi strategi marketing Industri mobil dan motor Listrik, bangke bener serius","Aug 12, 2023 · 9:08 AM UTC",0,0
https://twitter.com/Ratupermataka/status/1690281565522411520#m,demi mengurangi polusi udara apa demi pengusaha?! produksi masal mobil listrik kan jg bikin polusi 🥲,"Aug 12, 2023 · 8:38 AM UTC",0,0
https://twitter.com/aspirenice/status/1690270918873063425#m,Mobil ramah lingkungan emang Air ev ini ga ada polusi alias pake listrik gan,"Aug 12, 2023 · 7:56 AM UTC",0,0
https://twitter.com/sayudhapg/status/1690269180338270208#m,"Padahal mobil dan motor listrik, produksi batrenya jg masih dari pabrik yang menimbulkan polusi.","Aug 12, 2023 · 7:49 AM UTC",5,1
https://twitter.com/bakanosan1/status/1690267412284022784#m,"Sumber polusi dari pltu bahan bakar batubara disekitar Jakarta kok percaya dari kendaraan bermotor, kalau ganti mobil listrik juga makin mengepul tuh pltu... 😅","Aug 12, 2023 · 7:42 AM UTC",1128,26
https://twitter.com/zanglei6/status/1690266264315609088#m,"apa jangan"" emang sengaja di buat polusi makin parah biar bisa bikin issue pindah mobil listrik ya??? hmmm menarik","Aug 12, 2023 · 7:37 AM UTC",1,0
https://twitter.com/rafael_handi/status/1690265277785907200#m,masa sih ada yg sengaja buat polusi biar yg punya usaha mobil listrik bisa jalan?,"Aug 12, 2023 · 7:33 AM UTC",0,1
https://twitter.com/yunanalamsyah15/status/1690258584117084160#m,Kok bukan naik motor/mobil listrik buat ngurangin polusi? 🤬🤬,"Aug 12, 2023 · 7:07 AM UTC",0,1
https://twitter.com/hastarika/status/1690257194250575873#m,"Sains yg mana nih? Klo membaca polusi udara dr sudut ekologi ya semua rekomendasi nafasid yg berorientasi pd individu terbantahkan, mas. Beli air purfier, mobil listrik, & solar panel semua solusi individual, & stlh dicoba, nggak working. Cm approved buat sepetak ruangan doang.","Aug 12, 2023 · 7:01 AM UTC",0,1
https://twitter.com/onsteroidz/status/1690250858230059008#m,"betul kawand2!  Ingat! Permasalahan di Indonesia seperti kemacetan, polusi, asma, diabetes, stunting, korupsi, vaksin HIV, semua itu bisa diselesaikan sama mobil listrik!!!!  Yuk beli mobil listrik, sudah disubsidi sama negara juga!  #evbaik","Aug 12, 2023 · 6:36 AM UTC",1,0
https://twitter.com/txtdrwumbo/status/1690247396620685312#m,"Gaada yang namanya sumber polusi utama, baik asap kendaraan, buangan PLTU dan industri semuanya berkontribusi buat polusi jakarta. Solusi mobil listrik emang argumen basi, tapi stop perdebatan hanya di sini tanpa membicarakan aspek lain yang juga berkontribusi.","Aug 12, 2023 · 6:22 AM UTC",0,0
https://twitter.com/DEOK202/status/1690239968755728384#m,"Mobil listrik ini gk urgent bkn itu solusinya. Memang knalpot kendaraan jd salah satu penyumbang polusi yang ada tapi apakah beli mobil listrik ini solusi paling tepat dan ok, bukannya malah bikin semakin padat jalan","Aug 12, 2023 · 5:53 AM UTC",0,0
https://twitter.com/harryanggie/status/1690212937485750272#m,Solusi polusi = kendaraan listrik. Jawaban orang yang sudah kehabisan ide. Beli mobil listrik pakai daun bisa? Rumah aja belum ada. Beli barang aja pakai cicilan. Piye pak?,"Aug 12, 2023 · 4:05 AM UTC",0,1
https://twitter.com/andreasstrp/status/1690196083287416832#m,"Karena stakeholder nya disuruh bikin kebijakan holistik susah, dan malah jualan mobil listrik. Mending atasin solusi secara personal untuk masing2 individu yg sudah sadar bahayanya lewat jualan air purifier. Karena nafas paham yg download apps nya org yg sadar isu polusi.","Aug 12, 2023 · 2:58 AM UTC",1,0
https://twitter.com/tyopachee/status/1690191744066002944#m,Mobil listrik cuman mindahin polusi dari jalan ke PLTU,"Aug 12, 2023 · 2:41 AM UTC",0,0
https://twitter.com/WargaBiasaAj/status/1690179345648926721#m,"Bukan mobil listrik. Transportasi umum yang memadai, Tata Kota dan Ruang Hijau dan masih banyak lagi. Penyebab polusi itu kompleks. Di Eropa polusi udara tidak tinggi sebelum adanya tren mobil listrik ya karena public transportnya memadai, tata kotanya baik.","Aug 12, 2023 · 1:52 AM UTC",0,0
https://twitter.com/imampradana/status/1690166917120839680#m,Kocak. Mobil listrik listriknya darimana Pak? Kalau ga batubara ya gas alam. Sama aja polusi cuma pindah tempat.,"Aug 12, 2023 · 1:02 AM UTC",0,1
https://twitter.com/Tofanz/status/1690151942654451712#m,"pajak2 dikorekin, dsuruh ubah gaya hidup biar pny rumah, polusi udara memburuk disuruh beli mobil listrik, Mandatory spending utk kesehatan yg dihilangkan. hal apa lagi yg mngharuskan kita cinta sama negara ini selain jargon NKRI harga mati ?","Aug 12, 2023 · 12:03 AM UTC",0,0
https://twitter.com/beni3bee/status/1690146039083536385#m,"Ya bener sih, dia ngmg cuma berdasarkan wilayah kerjanya aja, di Jakarta. Sedangkan penyumbang polusi itu industri dan PLTU dari Banten dan Jawa Barat. Trus bergerak ke Jkt krn angin. PLTU nya supply listrik utk mobil listrik 🤷🏻‍♂️. Sama aja bikin polusi.","Aug 11, 2023 · 11:39 PM UTC",0,0
https://twitter.com/gantiduluelah/status/1689989813934710784#m,"polusi disebabin pltu, kendaraan, solusi mobil listrik, mobil listrik butuh pltu, pltu penyebab polusi. gitu aje muter sampe budeg","Aug 11, 2023 · 1:19 PM UTC",1,0
https://twitter.com/HeikalYudha22/status/1689982849246707713#m,Ternyata ribut2 polusi dari kemaren tujuan akhirnya buat kampanye mobil listrik 🤣,"Aug 11, 2023 · 12:51 PM UTC",0,0
https://twitter.com/azharmahmud_/status/1689972990619062273#m,"PLTU adalah sumber polusi terbesar, mobil listrik dari PLTU listriknya, ya kalau di total emisi mobil listrik lebih besar dari mobil konvensional","Aug 11, 2023 · 12:12 PM UTC",0,0
https://twitter.com/bakanosan1/status/1689964110820376576#m,"PJ hasil kocokan arisan apa tidak tahu penyumbang polusi itu pltu sekitar Jakarta, mau ganti mobil listrik juga nga ngaruh tetap aja macet dan terpolusi..","Aug 11, 2023 · 11:36 AM UTC",79,6
https://twitter.com/andreasstrp/status/1689963395859279873#m,"Argumen org yg pro mobil listrik itu, polusi setidaknya hanya terjadi terpusat saja hanya di PLTU, tidak ada emisi dari kendaraan bermotor.","Aug 11, 2023 · 11:34 AM UTC",0,0
https://twitter.com/ridwan2474/status/1689955794098491392#m,"Lo baru tau kalo salah 1 capres itu ucapanya gak bisa dipegang? Kemaren bilang alat transportasi adalah kaki, sekarang bilang motor. Kemaren bilang mobil listrik ramah lingkungan sampe2 mau dibodohi orang kafir buat bayar ratusan milyar, skarang bilang mobil listrik sangat polusi","Aug 11, 2023 · 11:03 AM UTC",0,0
https://twitter.com/onsteroidz/status/1689929681720725504#m,"lah mobil listrik itu sudah pasti mengurangi kemacetan, polusi, sesak nafas, asma, diabet, asam urat!?!?!  gmn sihh?? kasian pak luhut dan kawand2 udah nyiapin infrastruktur mobil listrik sampe dibelain subsidi pula?!?!?!","Aug 11, 2023 · 9:20 AM UTC",29,9
https://twitter.com/kozirama/status/1689911038509264897#m,Hahahahaha krn emang gara2 polusi nyuruh beli mobil listrik emang cuma ngurangi sedikit masalah doang sih,"Aug 11, 2023 · 8:06 AM UTC",0,1
https://twitter.com/PilahPilihPilah/status/1689880660562038784#m,"solusinya mitigasi ke IKN kak , itu kan kata pak presiden kita 😂😂  subsidi ke mobil listrik jg gak efektif kak , cm org kaya yg beli si miskin mah ttp  notor atau mbil biasa aja 😂😂 perbandingannya gak ngaruh untuk hilangin polusi","Aug 11, 2023 · 6:05 AM UTC",2,0
https://twitter.com/junk_____0/status/1689869102834393088#m,"makanya polusi udah seburuk ini masa mitigasinya hanya subsidi mobil listrik. daya beli masyarakat belum sampe situ bang. mitigasi lainnya yg applicable utk masalah ini kan belum ada sampe skrg, sementara warganya mesti hidup dgn polusi dari hari ke hari.","Aug 11, 2023 · 5:19 AM UTC",2,1
https://twitter.com/tubagusramadhan/status/1689857701688627200#m,"ketak ketik unggah ungguh polusa polusi dari dalam kabin mobil ribuan CC yg dingin, dan rumah dua lantai dengan listrik ribuan watt, tiap kamarnya ada air conditioner :)","Aug 11, 2023 · 4:34 AM UTC",1,2
https://twitter.com/inilahdotcom/status/1689839567879479297#m,"Meskipun Pemprov terus melakukan upaya mengatasi polusi udara mulai dari penambahan ruang terbuka hijau (RTH) hingga beralih ke mobil listrik, namun ia mengatakan harus bersama-sama mengatasi polusi udara, tidak bisa sendirian.","Aug 11, 2023 · 3:22 AM UTC",0,1
https://twitter.com/hastarika/status/1689811806221742080#m,"Klo ngikutin rekomendasi nafasidn, bs jd hasilnya orang2 yg bermobil 2-3 ttp pk mobil, tp beli mobil listrik subsidi. Pdhl tambang nikelnya jg ngasih dampak lingkungan yg berkontribusi pd polusi udara jg. Trs orang2 ini beli solar panel & air purifier keluaran nafasidn. Beres.","Aug 11, 2023 · 1:31 AM UTC",0,1
https://twitter.com/heyyyairsss/status/1689591020361756672#m,Polusi dan macet solusinya ganti mobil listrik. Ternyata salah satu penyumbang polusi terbesar adalah pembakaran tidak sempurna batu bara di pabrik salah satunya pabrik mobil listrik.   Am I missing something?,"Aug 10, 2023 · 10:54 AM UTC",0,1
https://twitter.com/choosetheother/status/1689576789067337728#m,"Penyumbang polusi terbesar itu aktifitas PLTU yg ada disekitar Jakarta, percuma banyakin mobil listrik tapi listriknya masih dari PLTU yang bikin polusi tambah banyak. Solusinya ya pake transportasi umum, lebih ditingkatkan lagi.","Aug 10, 2023 · 9:57 AM UTC",0,0
https://twitter.com/halimfuadi/status/1689416538695282689#m,"Padahal pabrik masker, mobil listrik dan air purifier juga butuh listrik serta menghasilkan polusi Oke pake panel surya, tapi nilai investasinya kegedean, nggak semua org mampu beli","Aug 9, 2023 · 11:21 PM UTC",0,0
https://twitter.com/elingyuks/status/1689278295953592320#m,Mobil listrik itu sumber listriknya dari mana? Kalo masih pake bahan bakar fosil ya cuman mindahin polusi ke daerah lain.,"Aug 9, 2023 · 2:11 PM UTC",0,0
https://twitter.com/AresXVIII/status/1689278181985984512#m,Ganti mobil ke ev justru nambah pembangkit listrik 😂 sedangkan polusi utamanya dri pembangkit listrik tenaga batu bara,"Aug 9, 2023 · 2:11 PM UTC",0,0
https://twitter.com/trezaagung/status/1689148269862223872#m,Eh awareness polusi udara lagi tinggi nih. Waktu yang tepat buat buzzer mobil listrik. Let’s go!,"Aug 9, 2023 · 5:35 AM UTC",0,0
https://twitter.com/GiferyArdy/status/1689142558495330304#m,Sekitar +/- 2 tahun lagi sepertinya bakal banyak lawsuit ke pemerintah atas kanker yang terjadi akibat polusi yang ditimbulkan power plant sekitar Jabodetabek dan buruknya tata kota. Belom lagi dengan halusinasi mobil listrik yang seakan² sumber energinya dari air gunung salak.,"Aug 9, 2023 · 5:12 AM UTC",1,0
https://twitter.com/HaikhSmartikh/status/1689123886733127681#m,Ya berarti dukung buat Ca-presiden yang programnya:  1. Meneruskan IKN. Biar beban kendaraan bermotor di Jakarta berkurang 2. Mempercepat konversi PLTU ke PLT yang less polusi udara 3. Memberi subsidi mobil listrik dan menaikkan pajak mobil bensin,"Aug 9, 2023 · 3:58 AM UTC",1,0
https://twitter.com/toramichan/status/1689099675369140226#m,"Mobil dan motor listrik sekarang masih sumber listriknya dari batu bara, yang mana lebih banyak kontribusinya buat polusi daripada bakar sampah https://katadata.co.id/amp/happyfajrian/berita/64832d1035d84/industri-hingga-pltu-pemicu-kualitas-udara-jakarta-terburuk-ke-5-dunia","Aug 9, 2023 · 2:21 AM UTC",18,2
https://twitter.com/exxxtrahottt/status/1689096536377171968#m,udah ada perhitungan jelasnya belum ya? misal 1000 mobil bensin mengeluarkan berapa banyak polusi dibandingkan dengan berapa banyak polusi yg dikeluarkan PLTU untuk menyediakan listrik bagi 1000 mobil listrik,"Aug 9, 2023 · 2:09 AM UTC",0,0
https://twitter.com/miko_le4/status/1689067416243118096#m,"Andai ASN di JKT dibelikan Motor/mobil listrik dan wajib dipakai, mungkin ada kontribusi mengurangi polusi udara.","Aug 9, 2023 · 12:13 AM UTC",0,0
https://twitter.com/HarianmassaId/status/1688945109977743360#m,Solusi Heru Budi Hartono Atasi Polusi Udara di Jakarta: Mobil Listrik dan Tanam Pohon!  Polusi udara di DKI Jakarta sudah sangat mengkhawatirkan. Bahkan pernah mencapai 40 kali di atas guideline.,"Aug 8, 2023 · 4:07 PM UTC",1,1
https://twitter.com/BentenkNKRI/status/1688917706131873793#m,Mungkin takut polusi dari Mobil listrik. 😂😂,"Aug 8, 2023 · 2:18 PM UTC",0,0
https://twitter.com/__Jfff777/status/1688912697423982595#m,"Makanya... Polusi udara udah parah banget Tapi kalau ada yg ngasih solusi dengan mobil listrik pribadi, mending jitak aja","Aug 8, 2023 · 1:59 PM UTC",15,9
https://twitter.com/bkomekome/status/1688872622250184704#m,"Goblok sih emang, dari dulu wacana PLT Nuklir gak pernah jalan padahal udah jelas low carbon emission pake berbagai macam isu, sekarang isu polusi bukannya mulai gerakin PLT Nuklir lagi malah jualan Mobil Listrik yg mayoritas tenaga listriknya didorong baru bara","Aug 8, 2023 · 11:19 AM UTC",0,2
https://twitter.com/hastinnh/status/1688867854966480896#m,"Mobil listrik = ramah lingkungan Hey hey hey, itu mge charge listriknya apa tidak pakai batubara?  Batubara apa tdk menimbulkan polusi? Hmm coba siapa pejabat yg punya saham tambang batubara di negara kita? 🤔","Aug 8, 2023 · 11:00 AM UTC",0,0
https://twitter.com/GeorgeWasintown/status/1688853986470920192#m,"Well at the end tetep ngurangin polusi, karena mobil mau bensin atau listrik, pltu itu tetap berdiri dengan kapasitas yang surplus..","Aug 8, 2023 · 10:05 AM UTC",0,0
https://twitter.com/akumahluk/status/1688841133487747072#m,mobil listrik kalian juga berkontribusi terhadap polusi ini loh,"Aug 8, 2023 · 9:14 AM UTC",0,0
https://twitter.com/deeramli/status/1688822658425815040#m,"Jadi mobil listrik ga green2 juga. PLTUnya masih batu bara, terus jadi penyebab polusi tertinggi. Hmmmm","Aug 8, 2023 · 8:01 AM UTC",1,0
https://twitter.com/meiisme/status/1688814051621781505#m,Malesnya kalo ini yg lagi rame kempen polusi ujung2nya promoin mobil/motor listrik.   Trauma twitter gw mah🥲😅,"Aug 8, 2023 · 7:27 AM UTC",0,0
https://twitter.com/summerbunno/status/1688798174931308544#m,"satu satunya yang dampaknya bisa dikontrol secara langsung sama pemerintah cuma environmental issue karena yang lainnya akan selalu distorted by capitalism (alr did dengan subsidi mobil listrik buat minimalisir dampak polusi, rehabilitasi lahan, reklamasi, pembangunan waduk","Aug 8, 2023 · 6:23 AM UTC",0,1
https://twitter.com/Ardysff/status/1688776508201136128#m,Terus mau beli mobil listrik biar polusi berkurang sementara sumber listrik utama saat ini dari batu bara 🤓,"Aug 8, 2023 · 4:57 AM UTC",9,0
https://twitter.com/ibods/status/1688771325899558912#m,Kalo polusi udara akibat pltu apa berarti mobil listrik justru ambil peran besar juga soal polusi? ¯\_(ツ)_/¯,"Aug 8, 2023 · 4:37 AM UTC",3,7
https://twitter.com/gegepoweranger/status/1688771306710564864#m,- Disuruh mengurangi polusi dengan beli mobil listrik - mobil listrik ya butuh listrik - listrik didapat dari PLTU - PLTU salah satu penghasil polusi terbesar  capede,"Aug 8, 2023 · 4:37 AM UTC",1,0
https://twitter.com/fiamadestie/status/1688743629274439681#m,Kebijakan mobil listrik > PLTU high demand > Ekspansi > Limbah udara makin besar > Polusi. Jadi go green-nya kendaraan listrik di mana?????,"Aug 8, 2023 · 2:47 AM UTC",7,2
